Unnamed: 0,user id,test group,converted,total ads,most ads day,most ads hour
503337,1492108,ad,False,7,Sunday,14
549544,1190629,ad,False,7,Tuesday,8
192591,1626733,ad,False,10,Saturday,19
167498,1143731,ad,False,11,Tuesday,2
282893,1019858,ad,False,11,Thursday,12
7061,1476365,ad,False,8,Tuesday,14
158671,1125284,ad,False,24,Friday,12
501350,1376324,ad,False,20,Sunday,9
75045,1565342,ad,False,10,Tuesday,14
205869,1618524,ad,False,13,Wednesday,12
7068,1193714,ad,False,89,Saturday,14
86137,1058856,ad,False,3,Monday,11
572143,1218665,ad,False,8,Monday,10
421741,1594883,ad,False,7,Thursday,20
204621,1270523,ad,False,19,Wednesday,11
466121,1477490,ad,False,23,Friday,22
355665,1528349,ad,False,2,Wednesday,16
157478,1300325,ad,False,40,Thursday,12
410614,1110501,ad,False,21,Saturday,19
1826,1493247,ad,False,141,Tuesday,18
253334,1123254,ad,False,9,Tuesday,12
241632,1508600,ad,False,1,Saturday,21
275831,1638697,ad,False,14,Monday,12
36988,916034,psa,False,32,Saturday,8
134726,1604684,ad,False,25,Tuesday,8
506383,1118828,ad,False,26,Monday,13
163231,1457428,ad,False,46,Thursday,10
252737,1217823,ad,False,64,Monday,14
131155,1089011,ad,False,4,Wednesday,8
367975,1264727,ad,False,1,Sunday,15
564988,1139762,ad,False,1,Thursday,17
14399,1400853,ad,True,241,Sunday,5
319945,1025473,ad,False,5,Monday,17
512858,1214998,ad,False,31,Wednesday,13
109889,1248014,ad,False,27,Friday,14
421811,1352830,ad,False,1,Thursday,20
464543,1531377,ad,False,5,Monday,9
350135,1196679,ad,False,2,Tuesday,12
521158,1310532,ad,False,3,Sunday,16
373657,1051928,ad,False,5,Tuesday,16
173439,1650144,ad,False,6,Friday,23
429639,1519854,ad,False,16,Saturday,17
502103,1105818,ad,False,5,Sunday,10
176788,1288154,ad,False,5,Saturday,14
494017,1623956,ad,False,1,Friday,15
211719,1020665,ad,False,11,Wednesday,18
379149,1613391,ad,False,6,Wednesday,14
126227,1056581,ad,False,67,Tuesday,10
402820,1351191,ad,False,12,Tuesday,12
145848,1318258,ad,False,5,Tuesday,17
194876,1264464,ad,False,7,Tuesday,10
392282,1323632,ad,False,30,Saturday,15
30162,1140056,ad,False,77,Friday,13
495855,1114571,ad,False,20,Friday,20
96133,1639624,ad,False,10,Tuesday,14
182544,1482096,ad,False,18,Sunday,14
67321,1097376,ad,False,26,Friday,13
17302,1300485,ad,False,254,Tuesday,8
62660,1385423,ad,False,24,Friday,9
457161,1147087,ad,False,6,Thursday,20
568822,1073108,ad,False,1,Friday,14
278275,1366712,ad,False,30,Sunday,15
314288,1066441,ad,False,17,Monday,23
327931,1285209,ad,False,2,Wednesday,12
398329,1542793,ad,False,12,Monday,8
397967,1193110,ad,False,24,Monday,23
247638,1047864,ad,False,4,Monday,23
565649,916984,psa,False,25,Thursday,20
449573,1156054,ad,False,3,Saturday,10
22537,1382475,ad,False,73,Tuesday,12
268052,1415562,ad,False,3,Sunday,12
126833,1157739,ad,False,88,Saturday,20
83051,1374346,ad,False,5,Friday,22
131154,1521803,ad,False,2,Monday,14
422088,1277686,ad,False,1,Thursday,20
503863,1218628,ad,False,1,Sunday,15
449451,1050525,ad,False,2,Monday,11
380333,1122321,ad,False,17,Wednesday,14
365681,1447195,ad,False,9,Tuesday,22
585543,1530883,ad,False,5,Tuesday,10
481955,1396085,ad,True,23,Wednesday,12
212768,1317455,ad,False,23,Saturday,12
441746,1159703,ad,False,2,Sunday,10
210113,1645910,ad,False,14,Wednesday,16
85612,1213513,ad,False,56,Wednesday,14
261571,1605625,ad,False,1,Tuesday,1
68750,1191919,ad,False,83,Saturday,19
557278,1149668,ad,False,1,Wednesday,12
367578,1091678,ad,False,3,Sunday,13
188868,1485668,ad,False,35,Friday,8
266828,1550222,ad,False,17,Tuesday,16
305651,1394933,ad,False,2,Saturday,11
341382,1532250,ad,False,14,Saturday,22
377528,1649051,ad,False,3,Friday,13
406537,1448198,ad,False,12,Sunday,11
464725,1248431,ad,False,6,Thursday,12
279319,1226086,ad,False,2,Thursday,1
195678,1060624,ad,False,26,Saturday,10
74171,1052640,ad,False,25,Saturday,14
119141,1155975,ad,False,10,Sunday,23
269466,1578927,ad,False,40,Sunday,18
178528,1240239,ad,False,38,Saturday,10
501553,1303373,ad,False,28,Saturday,10
383869,1621434,ad,False,5,Friday,12
514163,1174200,ad,False,35,Thursday,14
245648,1208824,ad,False,18,Friday,13
224030,1070102,ad,False,31,Saturday,19
156522,1508670,ad,False,5,Thursday,9
140916,1396681,ad,False,9,Tuesday,10
324059,1264927,ad,False,3,Tuesday,12
479237,1415187,ad,False,6,Tuesday,20
438797,1124372,ad,False,2,Saturday,19
199510,1270041,ad,False,3,Tuesday,16
352204,1028085,ad,False,9,Sunday,23
535750,1044392,ad,False,2,Sunday,0
547961,1405582,ad,False,3,Friday,17
509739,1404562,ad,False,2,Sunday,16
55467,1530691,ad,False,33,Sunday,19
529568,1079558,ad,False,1,Friday,19
84706,1391690,ad,False,31,Tuesday,18
351934,1291680,ad,False,1,Tuesday,20
367879,1611974,ad,False,7,Monday,14
137078,1088565,ad,False,14,Wednesday,10
293214,1451680,ad,False,9,Friday,11
56049,1448150,ad,False,63,Friday,20
80958,911953,psa,False,57,Monday,19
250828,1255390,ad,False,18,Sunday,14
465162,1369282,ad,False,15,Thursday,14
557503,1020477,ad,False,1,Wednesday,12
212417,1114643,ad,False,58,Monday,19
432107,1480890,ad,False,1,Friday,23
527117,1468583,ad,False,1,Friday,14
560915,1247951,ad,False,8,Friday,21
214780,1240984,ad,True,70,Sunday,19
263300,1384803,ad,False,18,Tuesday,17
442569,1243924,ad,False,14,Sunday,11
311236,1386442,ad,False,2,Sunday,0
124702,1406233,ad,False,6,Monday,19
67111,1149509,ad,False,37,Friday,15
401266,1177378,ad,False,3,Monday,20
573469,1358291,ad,False,6,Saturday,14
522307,1202269,ad,False,4,Thursday,15
388071,1068197,ad,False,30,Monday,12
577081,1378652,ad,False,6,Sunday,14
449931,1042188,ad,False,14,Monday,17
306427,1389884,ad,False,2,Saturday,18
390619,1603484,ad,False,6,Saturday,11
252047,1465449,ad,False,29,Monday,11
82162,1302574,ad,False,21,Sunday,19
281452,1080772,ad,False,6,Thursday,9
237017,1045306,ad,False,15,Saturday,13
446042,1443523,ad,False,2,Sunday,15
185109,1223240,ad,False,53,Sunday,23
36732,1221492,ad,False,26,Sunday,16
49667,1216463,ad,False,55,Thursday,13
311991,1290779,ad,False,5,Monday,19
200276,1135009,ad,False,21,Wednesday,9
377788,1092379,ad,False,8,Wednesday,13
536768,1361575,ad,False,4,Sunday,11
169152,1485520,ad,False,5,Friday,15
365252,1519736,ad,False,27,Saturday,16
541500,1489630,ad,False,3,Monday,11
75681,1491782,ad,True,8,Sunday,12
546368,1546350,ad,False,25,Wednesday,10
46763,1076859,ad,False,41,Thursday,14
268569,1067939,ad,False,13,Tuesday,20
25339,1294062,ad,False,176,Thursday,11
516061,1053171,ad,False,22,Wednesday,19
356399,1161696,ad,False,17,Wednesday,19
458590,1522264,ad,False,3,Wednesday,10
159335,1383950,ad,False,12,Thursday,13
528434,905119,psa,False,24,Sunday,13
115133,1166956,ad,False,89,Sunday,8
342008,1187882,ad,False,15,Sunday,8
564728,1077876,ad,False,3,Thursday,16
264529,1123711,ad,False,9,Monday,12
222147,1291139,ad,False,1,Thursday,21
181558,1293944,ad,False,68,Wednesday,17
264596,1379560,ad,False,16,Thursday,12
97545,1315718,ad,False,117,Monday,13
562072,1634301,ad,False,3,Thursday,9
280845,1153920,ad,False,14,Thursday,9
209213,1266720,ad,False,8,Wednesday,15
332933,1102126,ad,False,52,Saturday,10
188026,1342242,ad,False,11,Monday,11
487247,1097492,ad,False,2,Thursday,16
350108,1399796,ad,False,12,Tuesday,12
160108,914960,psa,False,38,Sunday,19
380025,1039667,ad,False,8,Wednesday,14
80745,1219207,ad,False,13,Sunday,16
274394,1011832,ad,False,28,Saturday,12
377227,1128080,ad,False,18,Wednesday,8
304040,1646181,ad,False,10,Tuesday,11
514071,1524341,ad,False,3,Tuesday,11
349929,1386682,ad,False,7,Tuesday,11
89807,1208916,ad,False,27,Thursday,23
150817,904627,psa,False,25,Wednesday,18
327908,1256987,ad,False,2,Wednesday,12
269775,1472535,ad,False,36,Sunday,21
458051,1238030,ad,False,12,Wednesday,8
253361,1652406,ad,False,11,Monday,11
252161,1497586,ad,False,15,Monday,21
259448,1104424,ad,False,1,Monday,19
401431,1119142,ad,False,7,Monday,21
112778,1614622,ad,False,77,Friday,19
310579,1635735,ad,False,1,Sunday,13
283366,1485894,ad,False,15,Saturday,14
101719,1506920,ad,False,12,Thursday,14
382202,1017244,ad,False,16,Sunday,10
556553,1573188,ad,False,3,Wednesday,11
371696,1554370,ad,False,7,Tuesday,13
60782,1156967,ad,False,18,Sunday,12
229048,1563572,ad,False,33,Friday,22
433518,1174571,ad,False,2,Saturday,10
110869,1138723,ad,False,26,Tuesday,10
586439,1561316,ad,False,2,Tuesday,13
253815,1258192,ad,True,63,Wednesday,17
373457,1486495,ad,False,4,Tuesday,9
30597,904052,psa,False,60,Wednesday,22
44468,1282975,ad,False,55,Saturday,21
317546,1634313,ad,False,5,Monday,13
492183,1012305,ad,False,6,Friday,11
362821,1644651,ad,False,1,Friday,19
265942,1034880,ad,False,17,Tuesday,14
542100,1279864,ad,False,42,Monday,12
135497,1100775,ad,False,49,Sunday,12
70034,1558513,ad,False,29,Friday,11
345470,1618916,ad,False,13,Monday,6
4026,1067095,ad,False,132,Monday,22
93799,1341539,ad,False,3,Tuesday,10
326691,1257509,ad,False,23,Tuesday,20
446877,1484567,ad,False,6,Sunday,16
19716,1196409,ad,False,18,Wednesday,9
200504,1132038,ad,False,11,Tuesday,18
84313,1575509,ad,False,499,Sunday,10
368759,1079183,ad,False,5,Sunday,20
112630,1441218,ad,False,7,Friday,19
389747,1430762,ad,False,1,Friday,22
325285,1478826,ad,False,11,Tuesday,15
495539,1137377,ad,False,6,Friday,19
212467,1499339,ad,False,33,Saturday,15
191038,1326691,ad,True,1,Monday,17
401714,1360657,ad,False,5,Sunday,22
238211,1605121,ad,False,21,Thursday,16
361008,1277349,ad,False,15,Friday,12
139494,1451951,ad,False,10,Sunday,19
174149,1203321,ad,False,33,Saturday,9
475288,1285637,ad,False,1,Sunday,13
101822,1242767,ad,False,15,Wednesday,13
91126,1543527,ad,False,29,Friday,21
65948,1364112,ad,False,21,Friday,14
584880,1044258,ad,False,2,Tuesday,8
333665,1032952,ad,False,5,Saturday,5
225619,1567905,ad,False,15,Friday,13
536197,1561310,ad,False,1,Sunday,9
207712,1084115,ad,False,63,Wednesday,13
365230,1360825,ad,False,7,Saturday,15
504959,1456444,ad,False,2,Sunday,18
173429,1460320,ad,False,17,Monday,23
480384,1231676,ad,False,3,Tuesday,16
253454,1534793,ad,False,5,Monday,11
68940,1474858,ad,False,13,Thursday,21
511648,1425291,ad,False,6,Thursday,10
297032,1473042,ad,False,47,Saturday,15
427066,1415013,ad,False,11,Friday,13
366281,1167751,ad,False,5,Sunday,17
366728,1195041,ad,False,6,Sunday,16
323882,1124349,ad,False,10,Tuesday,22
449523,1474445,ad,False,4,Monday,13
281133,1243994,ad,False,15,Thursday,13
446534,1510546,ad,False,1,Sunday,16
210513,1632328,ad,False,24,Monday,19
388594,1025816,ad,False,11,Friday,15
31281,910112,psa,False,10,Wednesday,13
307188,1285095,ad,False,1,Saturday,20
370705,1503755,ad,False,1,Monday,13
213136,1461469,ad,False,1,Wednesday,22
397859,1021813,ad,False,38,Sunday,22
5029,1562747,ad,False,555,Tuesday,22
550985,1445831,ad,False,1,Tuesday,11
287348,1016590,ad,False,18,Monday,10
444207,1436268,ad,False,2,Sunday,12
437842,1040655,ad,False,18,Sunday,9
46291,1067457,ad,False,74,Monday,2
346122,1032525,ad,False,2,Monday,12
37226,1424397,ad,False,6,Tuesday,16
322077,1173630,ad,False,10,Thursday,0
220240,1144479,ad,False,30,Friday,12
64109,1465623,ad,False,115,Wednesday,12
222457,1540892,ad,False,7,Friday,10
81906,1193507,ad,True,108,Saturday,20
16095,1478379,ad,False,9,Wednesday,12
580923,1542227,ad,False,2,Monday,20
564400,1516448,ad,False,13,Monday,11
195310,1151056,ad,False,31,Saturday,14
79151,1375839,ad,False,98,Sunday,19
174567,1589339,ad,False,67,Friday,22
470599,1096769,ad,False,9,Friday,16
161288,1485445,ad,False,57,Friday,18
3048,1149808,ad,False,19,Saturday,20
511773,916664,psa,False,8,Wednesday,14
28914,1152625,ad,False,2,Tuesday,12
461332,1259506,ad,False,1,Wednesday,16
114233,1450390,ad,False,8,Friday,22
1208,914027,psa,False,73,Friday,13
461190,1215109,ad,False,5,Wednesday,16
212286,1191398,ad,False,31,Wednesday,19
353520,1610619,ad,False,5,Wednesday,13
535884,1569639,ad,False,1,Sunday,8
255744,1377422,ad,False,2,Monday,13
581790,1114616,ad,False,5,Monday,14
283149,1390013,ad,False,32,Thursday,12
189424,1185996,ad,False,26,Tuesday,14
283746,1098653,ad,False,18,Thursday,13
573699,1448523,ad,False,2,Saturday,15
71359,1061307,ad,False,91,Tuesday,2
93866,1372178,ad,False,8,Monday,16
507476,1213673,ad,False,5,Thursday,12
506941,1349763,ad,False,6,Monday,16
86723,1092086,ad,False,37,Wednesday,22
423741,1006279,ad,False,1,Thursday,23
88148,1091383,ad,False,29,Wednesday,12
268026,1047297,ad,False,29,Saturday,15
477145,1586169,ad,False,20,Monday,11
564009,1527437,ad,False,1,Thursday,14
218365,1315580,ad,False,5,Thursday,14
572062,1134378,ad,False,3,Saturday,9
450600,1488589,ad,False,15,Monday,14
181085,1468895,ad,False,158,Sunday,12
538571,1337336,ad,False,5,Tuesday,17
566005,907669,psa,False,1,Thursday,22
444027,1495747,ad,False,1,Sunday,12
579463,1093847,ad,False,4,Monday,8
33824,1334132,ad,False,63,Thursday,12
559653,1441636,ad,False,25,Thursday,17
268554,1003889,ad,False,8,Tuesday,19
46030,1051798,ad,False,17,Sunday,13
25363,908364,psa,False,23,Wednesday,12
384153,1297961,ad,False,12,Thursday,13
220952,1582051,ad,True,79,Saturday,14
490268,1340633,ad,False,9,Thursday,22
485928,1027548,ad,False,5,Thursday,14
239213,1249555,ad,False,13,Sunday,8
148737,901531,psa,False,24,Thursday,14
285952,1020067,ad,False,20,Thursday,17
77559,1387782,ad,False,9,Monday,8
177686,1200932,ad,False,94,Sunday,16
328620,1129665,ad,False,17,Wednesday,14
168723,1454116,ad,False,5,Friday,14
495376,1243658,ad,False,16,Thursday,14
497300,1169127,ad,False,41,Sunday,8
139113,1368296,ad,False,3,Tuesday,6
125963,1435341,ad,True,648,Monday,15
67385,1597480,ad,False,1,Friday,16
67453,1296488,ad,False,15,Friday,16
285,1654283,ad,False,233,Thursday,16
86515,1011413,ad,False,23,Wednesday,13
123446,1296590,ad,True,1,Sunday,16
583335,1304707,ad,False,2,Monday,18
267646,1093107,ad,False,15,Saturday,11
220060,1508138,ad,False,16,Monday,20
585681,916914,psa,False,1,Tuesday,11
569862,922660,psa,False,2,Friday,17
44085,907772,psa,False,10,Tuesday,17
374875,1325849,ad,False,15,Tuesday,16
557604,1059524,ad,False,5,Wednesday,12
283086,1031593,ad,False,5,Monday,12
176022,1380981,ad,False,38,Saturday,17
4829,1141216,ad,False,11,Wednesday,16
7367,1199213,ad,False,54,Tuesday,21
310858,1419015,ad,False,6,Sunday,15
250553,1228772,ad,False,21,Thursday,20
192680,1460998,ad,False,20,Sunday,16
298359,1447587,ad,False,15,Friday,17
350445,1577068,ad,False,1,Tuesday,13
215135,1374936,ad,False,7,Thursday,10
262485,1486233,ad,False,16,Friday,9
49433,1496391,ad,False,22,Wednesday,8
21458,1446099,ad,False,91,Sunday,15
18279,1382587,ad,False,72,Wednesday,8
484468,1397057,ad,False,2,Thursday,11
443551,1306374,ad,False,7,Sunday,11
511550,1560359,ad,True,48,Thursday,13
519940,1157379,ad,False,3,Thursday,14
125581,1110009,ad,False,96,Monday,11
256084,1389090,ad,False,23,Monday,14
183302,1063069,ad,False,8,Tuesday,21
312184,1057358,ad,False,20,Sunday,18
302972,1598238,ad,False,14,Saturday,10
46586,1226351,ad,False,36,Friday,12
171040,1215780,ad,False,18,Friday,16
477914,1204481,ad,False,1,Monday,15
61416,1239147,ad,False,108,Sunday,22
565193,1458004,ad,False,3,Thursday,18
530261,1218346,ad,False,3,Friday,21
438934,1306612,ad,False,3,Saturday,19
403352,1319140,ad,False,9,Tuesday,14
437001,1017988,ad,False,5,Saturday,16
5300,1181308,ad,False,43,Sunday,20
188461,1246815,ad,False,10,Sunday,14
466445,1053082,ad,False,28,Sunday,21
437997,1479273,ad,False,1,Saturday,18
587929,1417858,ad,False,2,Tuesday,22
128882,1587149,ad,False,34,Monday,17
224718,1425718,ad,False,25,Friday,21
122767,1232562,ad,False,38,Saturday,15
583876,1192750,ad,False,7,Monday,20
188200,1147927,ad,False,11,Monday,12
172966,1209434,ad,False,63,Saturday,12
59221,1037291,ad,False,46,Friday,10
190227,1618238,ad,False,27,Friday,16
219324,1028572,ad,False,3,Thursday,11
319809,1372060,ad,False,3,Monday,17
150359,1202135,ad,False,7,Friday,13
500318,1637421,ad,False,23,Saturday,21
317197,1217699,ad,False,22,Monday,12
456278,1277562,ad,False,12,Tuesday,17
75892,1354391,ad,False,51,Saturday,19
390083,1373344,ad,False,2,Saturday,3
18700,1497755,ad,False,9,Wednesday,9
549763,1392136,ad,False,22,Thursday,8
277723,1403255,ad,False,17,Thursday,10
501727,1243728,ad,False,2,Sunday,9
3618,1173923,ad,False,25,Monday,11
180340,1432346,ad,False,4,Sunday,9
327640,1652822,ad,False,1,Wednesday,11
201396,1186806,ad,False,3,Tuesday,19
276427,1554591,ad,False,16,Monday,17
85803,1484401,ad,False,97,Friday,12
289395,1633418,ad,False,17,Thursday,21
298612,1356661,ad,False,1,Friday,17
16557,1651159,ad,False,4,Wednesday,12
54657,1049328,ad,False,40,Wednesday,18
415139,1329732,ad,False,4,Wednesday,23
283242,1553525,ad,False,18,Thursday,12
452567,1357330,ad,False,3,Monday,20
283331,1605521,ad,False,3,Thursday,12
450881,1148444,ad,False,5,Sunday,14
407404,1344333,ad,False,5,Wednesday,12
146899,1355270,ad,False,10,Tuesday,19
198326,922627,psa,False,8,Thursday,17
433339,1646094,ad,False,7,Friday,19
572216,1131202,ad,False,1,Saturday,10
106802,1390287,ad,False,33,Friday,8
443459,1407745,ad,False,1,Sunday,11
59794,1070810,ad,False,9,Thursday,20
144362,1296378,ad,False,153,Friday,10
326446,1115311,ad,False,10,Wednesday,9
449201,1206590,ad,False,17,Monday,15
46113,908200,psa,False,51,Monday,19
313855,1576577,ad,False,1,Sunday,21
286067,1613614,ad,False,12,Saturday,15
521204,1502623,ad,False,25,Thursday,20
311122,1466616,ad,False,10,Friday,17
74092,1460170,ad,False,33,Monday,21
350390,1468640,ad,False,19,Friday,15
287940,1218225,ad,False,6,Friday,14
137401,1434429,ad,False,74,Thursday,21
22470,1314330,ad,False,20,Wednesday,12
87083,1209612,ad,False,23,Monday,13
120865,1263926,ad,False,210,Saturday,11
541913,1530254,ad,False,2,Monday,12
393288,1160919,ad,False,5,Saturday,19
285275,1260515,ad,False,31,Thursday,17
470077,1245317,ad,False,12,Friday,15
171267,1021008,ad,False,3,Monday,14
189427,1334936,ad,False,2,Monday,14
543314,1324748,ad,False,2,Monday,13
410036,1416164,ad,False,20,Sunday,16
205496,1121877,ad,False,23,Wednesday,11
315562,921763,psa,False,15,Monday,10
14140,1080458,ad,False,12,Wednesday,3
579394,1218388,ad,False,2,Monday,8
469283,1065426,ad,False,17,Thursday,17
126157,1317997,ad,False,68,Sunday,21
289047,1565646,ad,False,21,Saturday,15
531917,1189246,ad,False,26,Saturday,11
277037,1568350,ad,False,1,Wednesday,15
438848,1642181,ad,False,12,Saturday,21
126819,1342269,ad,False,68,Monday,10
214148,1105407,ad,False,38,Saturday,7
182910,1409452,ad,False,48,Sunday,23
339631,1124857,ad,False,22,Saturday,17
91040,1527819,ad,False,21,Monday,19
358728,1014127,ad,False,1,Thursday,15
513427,1383394,ad,False,27,Friday,11
376310,1084072,ad,False,8,Tuesday,19
489793,1193969,ad,False,8,Thursday,18
539295,1138685,ad,False,5,Sunday,20
408337,1313146,ad,False,18,Saturday,13
448146,1645238,ad,False,1,Sunday,21
263779,1250007,ad,False,17,Tuesday,11
667,1283132,ad,False,53,Thursday,22
536352,1204919,ad,False,7,Sunday,10
315772,1651414,ad,False,15,Monday,11
265018,1043529,ad,False,12,Thursday,15
469695,1116148,ad,False,9,Monday,14
287983,1028653,ad,False,20,Saturday,20
351159,1178830,ad,False,2,Tuesday,16
444250,1034130,ad,False,1,Sunday,12
406559,1415720,ad,False,16,Sunday,21
478869,1103103,ad,False,12,Wednesday,19
271306,1348237,ad,False,10,Wednesday,9
378968,1067769,ad,False,8,Wednesday,15
31824,1483137,ad,False,27,Monday,12
314319,1615678,ad,False,19,Sunday,23
365349,1479400,ad,False,20,Sunday,22
262975,1307232,ad,False,14,Thursday,17
398546,1128482,ad,False,6,Monday,11
180955,1198513,ad,False,25,Sunday,17
332546,1571329,ad,False,5,Thursday,16
211331,1575781,ad,False,12,Friday,11
180467,1638909,ad,False,22,Sunday,16
332418,1542983,ad,False,7,Thursday,15
389379,1179431,ad,False,1,Friday,19
253049,1430897,ad,False,1,Monday,10
158660,1010323,ad,False,43,Saturday,12
480497,1020460,ad,False,9,Tuesday,17
340651,1535909,ad,False,24,Wednesday,19
156921,1189062,ad,False,70,Friday,9
86714,1269804,ad,False,17,Monday,12
540834,1271995,ad,False,2,Tuesday,10
68154,1563707,ad,False,61,Monday,21
32550,1539811,ad,False,35,Thursday,12
11257,1458343,ad,False,237,Sunday,11
254478,1017108,ad,False,1,Monday,12
184167,1026434,ad,False,11,Sunday,10
197778,1441985,ad,False,38,Wednesday,13
492188,1255011,ad,False,1,Friday,11
40723,1070805,ad,True,86,Wednesday,14
177060,1284196,ad,False,14,Monday,19
581943,1621287,ad,False,25,Monday,14
293255,1046566,ad,False,8,Friday,11
447337,1602755,ad,False,1,Sunday,18
535758,915214,psa,False,1,Sunday,0
206590,1358754,ad,False,9,Wednesday,15
568134,1396310,ad,False,3,Friday,13
41662,1046312,ad,False,70,Sunday,8
231550,1145609,ad,False,13,Friday,14
536375,1338369,ad,False,1,Sunday,10
375721,1128572,ad,False,26,Wednesday,1
288629,1278665,ad,False,14,Saturday,14
180085,1318464,ad,False,6,Sunday,1
442085,1170482,ad,False,1,Sunday,9
126760,910889,psa,False,57,Monday,19
515744,902988,psa,False,1,Wednesday,18
461319,1516095,ad,False,5,Wednesday,16
112493,1453676,ad,False,2,Friday,19
151495,1332123,ad,False,26,Thursday,14
545243,1541691,ad,False,1,Monday,15
339702,1360679,ad,False,17,Saturday,18
436918,919131,psa,False,1,Saturday,16
566104,1624824,ad,False,4,Thursday,22
305238,1226277,ad,False,6,Monday,13
254581,1276039,ad,True,12,Tuesday,21
290662,918940,psa,False,28,Wednesday,20
451694,1468990,ad,False,26,Sunday,17
291616,1402534,ad,False,7,Friday,9
566628,917445,psa,False,3,Sunday,8
330332,1226678,ad,False,60,Monday,21
195453,1381034,ad,False,10,Tuesday,11
447805,1486524,ad,False,5,Sunday,20
269689,1362215,ad,False,63,Thursday,11
286967,1391241,ad,False,35,Wednesday,11
372564,1190384,ad,False,1,Monday,20
127557,1247053,ad,False,26,Wednesday,11
415207,1516736,ad,False,1,Wednesday,23
133353,1543422,ad,False,3,Monday,17
569132,1396081,ad,False,7,Friday,15
201483,1615543,ad,False,41,Wednesday,22
264759,1090548,ad,False,17,Saturday,14
286932,1482705,ad,False,27,Thursday,17
507022,1262823,ad,False,5,Monday,16
391365,1012206,ad,False,2,Saturday,13
563897,1497173,ad,False,7,Thursday,17
192989,1227517,ad,False,4,Wednesday,21
115078,1008600,ad,True,8,Saturday,7
193212,1460364,ad,False,24,Sunday,17
544800,1127569,ad,False,8,Monday,15
250808,1419045,ad,False,12,Sunday,22
430777,1606714,ad,False,7,Saturday,16
371415,1434659,ad,False,20,Monday,15
542421,1346013,ad,True,26,Tuesday,15
261558,1088832,ad,False,15,Tuesday,17
26927,1547690,ad,True,208,Tuesday,12
226684,1490430,ad,False,5,Monday,13
219229,1533227,ad,False,33,Thursday,1
288078,1449522,ad,False,23,Monday,21
350812,1164755,ad,False,4,Tuesday,15
324929,1066409,ad,False,6,Saturday,13
292089,1475108,ad,False,5,Friday,9
37337,1400635,ad,False,30,Wednesday,17
496501,1645454,ad,False,1,Friday,23
245634,1175011,ad,False,22,Sunday,15
349809,1435894,ad,False,26,Tuesday,11
62245,1095473,ad,False,27,Friday,3
474996,1154124,ad,False,20,Sunday,17
322127,1573284,ad,False,37,Tuesday,0
290574,1263532,ad,False,18,Friday,20
479165,1512967,ad,False,19,Thursday,14
472322,1140412,ad,False,1,Friday,23
374874,1412607,ad,False,1,Tuesday,14
510411,1118926,ad,False,1,Tuesday,21
249025,1196307,ad,False,27,Sunday,20
441346,1187180,ad,False,5,Sunday,11
6330,1215435,ad,False,105,Sunday,5
536569,1194264,ad,False,14,Sunday,13
247410,1355884,ad,False,9,Sunday,16
533399,1129629,ad,False,14,Saturday,16
291068,1467327,ad,False,48,Tuesday,20
68127,902664,psa,False,12,Friday,20
176652,1163847,ad,False,27,Wednesday,14
106563,1476407,ad,False,26,Sunday,11
43989,1401149,ad,False,22,Sunday,13
279743,1646786,ad,False,9,Sunday,13
562379,1585629,ad,False,1,Thursday,9
307317,1574415,ad,False,12,Sunday,21
415245,1510324,ad,False,1,Wednesday,23
12328,1192057,ad,False,3,Tuesday,23
527226,901340,psa,False,1,Friday,15
110832,1625950,ad,False,13,Friday,16
421831,1060942,ad,False,1,Thursday,20
8839,1499032,ad,False,29,Friday,12
533690,1007978,ad,False,3,Saturday,15
177855,1587272,ad,False,19,Saturday,13
560670,1645261,ad,False,2,Friday,21
129941,1083544,ad,True,277,Tuesday,13
571425,1086741,ad,False,24,Saturday,2
517293,1031261,ad,False,1,Wednesday,21
436635,1133176,ad,False,12,Saturday,15
221974,1385282,ad,False,8,Monday,12
456372,1034055,ad,False,4,Tuesday,17
126225,1485830,ad,False,34,Saturday,9
371107,1403915,ad,False,20,Friday,14
13087,1013853,ad,False,9,Wednesday,0
220975,1567629,ad,False,31,Wednesday,11
74445,1527082,ad,False,84,Saturday,20
108719,1329440,ad,False,29,Tuesday,12
51978,919078,psa,False,207,Thursday,22
433287,1244951,ad,False,30,Sunday,15
424356,1369584,ad,False,1,Friday,7
512955,1480599,ad,False,24,Wednesday,13
143822,1640496,ad,False,85,Thursday,14
120305,1646242,ad,False,34,Sunday,11
394304,1066099,ad,False,28,Sunday,12
375922,1232392,ad,False,15,Tuesday,18
582555,1123416,ad,False,2,Monday,16
525408,1444819,ad,False,4,Friday,14
581528,1142986,ad,False,5,Monday,13
574937,1255447,ad,False,1,Saturday,20
437022,1511039,ad,False,5,Saturday,16
25713,1331461,ad,False,59,Wednesday,12
469645,1423824,ad,False,12,Friday,14
12513,1185535,ad,False,13,Wednesday,0
286900,1249116,ad,False,26,Thursday,17
32244,1241195,ad,True,269,Sunday,12
14989,1203497,ad,False,176,Friday,9
426760,918110,psa,False,32,Friday,14
388186,1312867,ad,False,22,Friday,10
16744,1154864,ad,False,21,Wednesday,9
240115,1074702,ad,False,37,Monday,21
498138,1256429,ad,False,3,Tuesday,15
211005,1548442,ad,False,19,Friday,13
400981,1405824,ad,False,11,Monday,21
192148,1592803,ad,False,2,Monday,21
319921,1398234,ad,False,11,Monday,17
575489,1401668,ad,False,1,Saturday,23
533280,906263,psa,False,3,Saturday,14
